,date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric9,use_days
6183,2015-03-25,W1F11ZG9,0,50705104,0,9,214,3,340725,0,1,84
6184,2015-03-25,W1F14XGD,0,190643880,960,0,0,12,224214,0,0,84
6185,2015-03-25,W1F1BFP5,0,167841672,40,0,12,8,139876,0,0,84
6186,2015-03-25,W1F1BS0H,0,155065600,0,0,0,14,284406,0,0,84
6187,2015-03-25,W1F1BZTM,0,42764168,0,0,0,13,44,0,5,84
6188,2015-03-25,W1F1C9WG,0,235400760,0,0,0,13,44,0,0,84
6189,2015-03-25,W1F1CB5E,0,232863232,88,0,0,9,29,0,0,84
6190,2015-03-25,W1F1CDDP,0,39419560,944,0,2,8,190301,24,0,84
6191,2015-03-25,W1F1CJ1K,0,240800648,0,0,0,9,221389,0,0,84
6192,2015-03-25,W1F1DQN8,0,130064144,0,0,0,10,31,0,0,84
6193,2015-03-25,Z1F0B4XZ,0,200476264,0,70,0,10,281296,0,1165,84
6194,2015-03-25,Z1F0K451,0,66497656,0,0,0,7,297013,0,0,84
6195,2015-03-25,Z1F0LSNZ,0,220093800,0,318,0,6,310496,0,18,84
6196,2015-03-25,Z1F0MRPJ,0,183404032,0,0,0,9,234606,0,8,84
6197,2015-03-25,Z1F0P16F,0,70917040,1096,0,0,7,292359,0,2,84
6198,2015-03-25,Z1F148T1,0,206876096,0,0,0,8,198461,0,0,84
6199,2015-03-25,Z1F14BGY,0,51518680,0,0,0,8,203326,0,0,84
6200,2015-03-25,Z1F1653X,0,198555616,0,0,95,8,191014,16,0,84
6201,2015-03-25,Z1F1901P,0,27114400,0,0,0,8,239369,0,0,84
6202,2015-03-25,Z1F1RJFA,0,158349520,7624,1,0,4,335445,0,0,84
6203,2015-03-25,Z1F1VQFY,0,2220440,0,0,0,6,247787,0,0,84
6204,2015-03-26,S1F03YZM,0,146649320,0,0,0,8,235941,0,0,85
6205,2015-03-26,S1F09DZQ,0,76390232,296,0,2,7,408062,0,2,85
6206,2015-03-26,S1F0F4EB,0,119284160,0,0,0,10,235866,0,3,85
6207,2015-03-26,S1F0GKFX,0,238078368,0,0,0,65,243053,0,0,85
6208,2015-03-26,S1F0GKL6,0,142612792,0,0,0,90,241381,0,0,85
6209,2015-03-26,S1F0GPFZ,0,16069088,0,0,0,9,231563,0,0,85
6210,2015-03-26,S1F0GSD9,0,238019944,0,0,0,12,233404,0,0,85
6211,2015-03-26,S1F0GSHB,0,138290448,0,0,0,91,244138,0,0,85
6212,2015-03-26,S1F0J5JH,0,168164976,0,0,0,8,236094,0,0,85
6213,2015-03-26,S1F0JD7P,0,57463784,0,0,0,58,244385,0,0,85
6214,2015-03-26,S1F0JGJV,0,46521416,0,0,0,8,231178,0,0,85
6215,2015-03-26,S1F0L0DW,0,208645752,0,0,0,7,309454,0,0,85
6216,2015-03-26,S1F0LCVC,0,173581840,24,0,0,8,218971,0,0,85
6217,2015-03-26,S1F0LD15,0,178147664,0,0,0,6,310903,0,0,85
6218,2015-03-26,S1F0QF3R,0,28486624,0,0,24,12,223301,0,1,85
6219,2015-03-26,S1F0RSZP,0,61698744,0,0,0,13,271972,0,0,85
6220,2015-03-26,S1F0S4EG,0,18727296,0,0,0,6,261977,0,0,85
6221,2015-03-26,S1F0S57T,0,171219456,0,0,0,8,260403,0,0,15
6222,2015-03-26,S1F0S65X,0,192917424,0,0,0,8,270980,0,0,85
6223,2015-03-26,S1F0T2LA,0,133487024,424,0,1,10,273087,0,0,85
6224,2015-03-26,S1F13589,0,9242520,0,0,0,16,329583,0,0,85
6225,2015-03-26,S1F135TN,0,127235416,0,0,0,14,326627,0,0,85
6226,2015-03-26,S1F136J0,0,232201120,0,0,25,16,335299,0,0,85
6227,2015-03-26,S1F13H80,0,6606232,0,0,0,9,222239,0,3,85
6228,2015-03-26,W1F03D4L,0,149978904,1104,0,0,17,338968,0,5,72
6229,2015-03-26,W1F0FKWW,0,48881648,0,1,0,14,204547,0,0,43
6230,2015-03-26,W1F0GCAZ,0,145846896,0,0,0,10,235297,0,0,85
6231,2015-03-26,W1F0KCP2,0,80370712,0,0,0,6,310062,0,0,85
6232,2015-03-26,W1F0M35B,0,67354600,0,0,1,7,265722,0,0,85
6233,2015-03-26,W1F0M4BZ,0,229385120,0,0,0,8,322057,0,7,85
6234,2015-03-26,W1F0PAXH,0,189812640,0,0,0,14,321545,0,0,85
6235,2015-03-26,W1F0T0B1,0,41066400,0,0,0,8,237004,0,0,85
6236,2015-03-26,W1F0WBTM,0,164560968,0,2,0,12,262432,0,41,85
6237,2015-03-26,W1F0Z3KR,0,238004224,0,0,1,8,128498,0,0,15
6238,2015-03-26,W1F11ZG9,0,127823472,0,9,214,3,340725,0,1,85
6239,2015-03-26,W1F14XGD,0,74699720,960,0,0,12,224214,0,0,85
6240,2015-03-26,W1F1BFP5,0,140026808,40,0,12,8,139876,0,0,85
6241,2015-03-26,W1F1BS0H,0,101292632,0,0,0,14,284406,0,0,85
6242,2015-03-26,W1F1BZTM,0,4206456,0,0,0,13,44,0,5,85
6243,2015-03-26,W1F1C9WG,0,57099392,0,0,0,13,44,0,0,85
6244,2015-03-26,W1F1CB5E,0,68630136,88,0,0,9,29,0,0,85
6245,2015-03-26,W1F1CDDP,0,142861608,944,0,2,8,190301,24,0,85
6246,2015-03-26,W1F1CJ1K,0,217531208,0,0,0,9,221389,0,0,85
6247,2015-03-26,W1F1DQN8,0,207579200,0,0,0,10,31,0,0,85
6248,2015-03-26,Z1F0K451,0,194444808,0,0,0,7,297013,0,0,85
6249,2015-03-26,Z1F0LSNZ,0,12916056,0,318,0,6,310496,0,18,85
6250,2015-03-26,Z1F0MRPJ,0,195777624,0,0,0,9,235987,0,8,85
6251,2015-03-26,Z1F0P16F,0,42646944,1096,0,0,7,292359,0,2,85
6252,2015-03-26,Z1F148T1,0,238371320,0,0,0,8,198463,0,0,85
6253,2015-03-26,Z1F14BGY,0,69908480,0,0,0,8,203329,0,0,85
6254,2015-03-26,Z1F1653X,0,201185608,0,0,95,8,191014,16,0,85
6255,2015-03-26,Z1F1901P,0,47265208,0,0,0,8,239371,0,0,85
6256,2015-03-26,Z1F1RJFA,0,158875824,7808,1,0,4,335445,0,0,85
6257,2015-03-27,S1F03YZM,0,169282752,0,0,0,8,237266,0,0,86
6258,2015-03-27,S1F09DZQ,0,173594232,296,0,2,7,408062,0,2,86
6259,2015-03-27,S1F0F4EB,0,142774896,0,0,0,10,237183,0,3,86
6260,2015-03-27,S1F0GKFX,0,1287232,0,0,0,65,243053,0,0,86
6261,2015-03-27,S1F0GKL6,0,133320648,0,0,0,90,241381,0,0,86
6262,2015-03-27,S1F0GPFZ,0,39368488,0,0,0,9,232934,0,0,86
6263,2015-03-27,S1F0GSD9,0,14510896,0,0,0,12,234792,0,0,86
6264,2015-03-27,S1F0GSHB,0,143281912,0,0,0,91,244138,0,0,86
6265,2015-03-27,S1F0J5JH,0,190941392,0,0,0,8,237385,0,0,86
6266,2015-03-27,S1F0JD7P,0,108111176,0,0,0,58,244385,0,0,86
6267,2015-03-27,S1F0JGJV,0,67167176,0,0,0,8,232535,0,0,86
6268,2015-03-27,S1F0L0DW,0,38010720,0,0,0,7,309454,0,0,86
6269,2015-03-27,S1F0LCVC,0,170794040,32,0,0,8,218971,0,0,86
6270,2015-03-27,S1F0LD15,0,59990048,0,0,0,6,310903,0,0,86
6271,2015-03-27,S1F0QF3R,0,42857800,0,0,24,12,223301,0,1,86
6272,2015-03-27,S1F0RSZP,0,195917696,0,0,0,13,272529,0,0,86
6273,2015-03-27,S1F0S4EG,0,34552112,0,0,0,6,263315,0,0,86
6274,2015-03-27,S1F0S57T,0,190322352,0,0,0,8,261704,0,0,16
6275,2015-03-27,S1F0S65X,0,214335480,0,0,0,8,271571,0,0,86
6276,2015-03-27,S1F0T2LA,0,148881616,424,0,1,10,274419,0,0,86
6277,2015-03-27,S1F13589,0,119044096,0,0,0,16,329583,0,0,86
6278,2015-03-27,S1F135TN,0,74412176,0,0,0,14,326627,0,0,86
6279,2015-03-27,S1F136J0,0,84935536,0,0,25,16,335299,0,0,86
6280,2015-03-27,S1F13H80,0,69631032,8,0,0,9,222239,0,3,86
6281,2015-03-27,W1F03D4L,0,212136264,1104,0,0,17,338968,0,5,73
6282,2015-03-27,W1F0FKWW,0,163503616,0,1,0,14,204547,0,0,44
6283,2015-03-27,W1F0GCAZ,0,169149288,0,0,0,10,236666,0,0,86
6284,2015-03-27,W1F0KCP2,0,127678264,0,0,0,6,310062,0,0,86
6285,2015-03-27,W1F0M35B,0,92946336,0,0,1,7,265722,0,0,86
6286,2015-03-27,W1F0M4BZ,0,221086096,0,0,0,8,322057,0,7,86
6287,2015-03-27,W1F0PAXH,0,174474624,0,0,0,14,321545,0,0,86
6288,2015-03-27,W1F0T0B1,0,63775800,0,0,0,8,238339,0,0,86
6289,2015-03-27,W1F0WBTM,0,180310128,0,2,0,12,263596,0,41,86
6290,2015-03-27,W1F0Z3KR,0,16500800,0,0,1,8,129112,0,0,16
6291,2015-03-27,W1F11ZG9,0,13068104,0,9,214,3,340725,0,1,86
6292,2015-03-27,W1F14XGD,0,98490432,960,0,0,12,224214,0,0,86
6293,2015-03-27,W1F1BFP5,0,231116544,40,0,12,8,139876,0,0,86
6294,2015-03-27,W1F1BS0H,0,63949960,0,0,0,14,284406,0,0,86
6295,2015-03-27,W1F1BZTM,0,113125560,0,0,0,13,44,0,5,86
6296,2015-03-27,W1F1C9WG,0,12346760,0,0,0,13,44,0,0,86
6297,2015-03-27,W1F1CB5E,0,218324960,88,0,0,9,29,0,0,86
6298,2015-03-27,W1F1CDDP,0,210979960,960,0,2,8,190301,24,0,86
6299,2015-03-27,W1F1CJ1K,0,2941872,0,0,0,9,221389,0,0,86
6300,2015-03-27,W1F1DQN8,0,206887320,0,0,0,10,31,0,0,86
6301,2015-03-27,Z1F0K451,0,215335752,0,0,0,7,297013,0,0,86
6302,2015-03-27,Z1F0LSNZ,0,3381152,0,318,0,6,310496,0,18,86
6303,2015-03-27,Z1F0MRPJ,0,219169336,0,0,0,9,237312,0,8,86
6304,2015-03-27,Z1F0P16F,0,145813792,1096,0,0,7,292359,0,2,86
6305,2015-03-27,Z1F148T1,0,50692216,0,0,0,8,198463,0,0,86
6306,2015-03-27,Z1F14BGY,0,105475760,0,0,0,8,203329,0,0,86
6307,2015-03-27,Z1F1653X,0,244132752,0,0,95,8,191014,16,0,86
6308,2015-03-27,Z1F1901P,0,80693504,0,0,0,8,239371,0,0,86
6309,2015-03-27,Z1F1RJFA,0,154446552,8104,1,0,4,335445,0,0,86
6310,2015-03-28,S1F03YZM,0,190822200,0,0,0,8,238664,0,0,87
6311,2015-03-28,S1F09DZQ,0,93176312,296,0,3,7,408062,0,2,87
6312,2015-03-28,S1F0F4EB,0,168375776,0,0,0,10,238496,0,3,87
6313,2015-03-28,S1F0GKFX,0,37351144,0,0,0,65,243053,0,0,87
6314,2015-03-28,S1F0GKL6,0,134712632,0,0,0,90,241381,0,0,87
6315,2015-03-28,S1F0GPFZ,0,60149328,0,0,0,9,234282,0,0,87
6316,2015-03-28,S1F0GSD9,0,37776320,0,0,0,12,236093,0,0,87
6317,2015-03-28,S1F0GSHB,0,106947544,0,0,0,91,244138,0,0,87
6318,2015-03-28,S1F0J5JH,0,217918536,0,0,0,8,238718,0,0,87
6319,2015-03-28,S1F0JD7P,0,68301784,0,0,0,58,244385,0,0,87
6320,2015-03-28,S1F0JGJV,0,84501720,0,0,0,8,233856,0,0,87
6321,2015-03-28,S1F0L0DW,0,238112536,0,0,0,7,309454,0,0,87
6322,2015-03-28,S1F0LCVC,0,219747528,72,0,0,8,218971,0,0,87
6323,2015-03-28,S1F0LD15,0,28682752,0,0,0,6,310903,0,0,87
6324,2015-03-28,S1F0QF3R,0,146253536,0,0,24,12,223302,0,1,87
6325,2015-03-28,S1F0RSZP,0,182141992,0,0,0,13,272549,0,0,87
6326,2015-03-28,S1F0S4EG,0,112442104,0,0,0,6,264257,0,0,87
6327,2015-03-28,S1F0S57T,0,211148720,0,0,0,8,263011,0,0,17
6328,2015-03-28,S1F0S65X,0,85001600,0,0,0,8,271591,0,0,87
6329,2015-03-28,S1F0T2LA,0,194453440,424,0,1,10,275357,0,0,87
6330,2015-03-28,S1F13589,0,25403976,0,0,0,16,329583,0,0,87
6331,2015-03-28,S1F135TN,0,23066456,0,0,0,14,326627,0,0,87
6332,2015-03-28,S1F136J0,0,182492160,0,0,25,16,335299,0,0,87
6333,2015-03-28,S1F13H80,0,151120104,368,0,0,9,222239,0,3,87
6334,2015-03-28,W1F03D4L,0,135739984,1104,0,0,17,338968,0,5,74
6335,2015-03-28,W1F0FKWW,0,188496856,0,1,0,14,204547,0,0,45
6336,2015-03-28,W1F0GCAZ,0,189906576,0,0,0,10,238013,0,0,87
6337,2015-03-28,W1F0KCP2,0,214353344,0,0,0,6,310062,0,0,87
6338,2015-03-28,W1F0M35B,0,52551112,0,0,1,7,265722,0,0,87
6339,2015-03-28,W1F0M4BZ,0,30981416,0,0,0,8,322057,0,7,87
6340,2015-03-28,W1F0PAXH,0,122449648,0,0,0,14,321545,0,0,87
6341,2015-03-28,W1F0T0B1,0,90720816,0,0,0,8,239715,0,0,87
6342,2015-03-28,W1F0WBTM,0,16422992,0,2,0,12,264458,0,41,87
6343,2015-03-28,W1F0Z3KR,0,43534120,0,0,1,8,129759,0,0,17
6344,2015-03-28,W1F11ZG9,0,242396920,0,9,214,3,340725,0,1,87
6345,2015-03-28,W1F14XGD,0,21089008,960,0,0,12,224215,0,0,87
6346,2015-03-28,W1F1BFP5,0,203806496,40,0,12,8,139876,0,0,87
6347,2015-03-28,W1F1BS0H,0,26819664,0,0,0,14,284406,0,0,87
6348,2015-03-28,W1F1BZTM,0,98624896,0,0,0,13,44,0,5,87
6349,2015-03-28,W1F1C9WG,0,93439336,0,0,0,13,44,0,0,87
6350,2015-03-28,W1F1CB5E,0,201164912,88,0,0,9,29,0,0,87
6351,2015-03-28,W1F1CDDP,0,179237032,984,0,2,8,190301,24,0,87
6352,2015-03-28,W1F1CJ1K,0,61515008,0,0,0,9,221389,0,0,87
6353,2015-03-28,W1F1DQN8,0,126298808,0,0,0,10,31,0,0,87
6354,2015-03-28,Z1F0K451,0,226578808,0,0,0,7,297013,0,0,87
6355,2015-03-28,Z1F0LSNZ,0,234815608,0,318,0,6,310496,0,18,87
6356,2015-03-28,Z1F0MRPJ,0,239210592,0,0,0,9,238662,0,8,87
6357,2015-03-28,Z1F0P16F,0,110113008,1096,0,0,7,292359,0,2,87
6358,2015-03-28,Z1F148T1,0,64356864,0,0,0,8,198466,0,0,87
6359,2015-03-28,Z1F14BGY,0,103165896,0,0,0,8,203334,0,0,87
6360,2015-03-28,Z1F1653X,0,225234240,0,0,95,8,191014,16,0,87
6361,2015-03-28,Z1F1901P,0,82601264,0,0,0,8,239376,0,0,87
6362,2015-03-28,Z1F1RJFA,0,151254216,8544,1,0,4,335445,0,0,87
6363,2015-03-29,S1F03YZM,0,210068936,0,0,0,8,240004,0,0,88
6364,2015-03-29,S1F09DZQ,0,129080776,296,0,3,7,408062,0,2,88
6365,2015-03-29,S1F0F4EB,0,186979432,0,0,0,10,239818,0,3,88
6366,2015-03-29,S1F0GKFX,0,74999952,0,0,0,65,243053,0,0,88
6367,2015-03-29,S1F0GKL6,0,155613760,0,0,0,90,241381,0,0,88
6368,2015-03-29,S1F0GPFZ,0,79362544,0,0,0,9,235622,0,0,88
6369,2015-03-29,S1F0GSD9,0,50869704,0,0,0,12,237445,0,0,88
6370,2015-03-29,S1F0GSHB,0,188888400,0,0,0,91,244138,0,0,88
6371,2015-03-29,S1F0J5JH,0,235825376,0,0,0,8,240020,0,0,88
6372,2015-03-29,S1F0JD7P,0,92896856,0,0,0,58,244385,0,0,88
6373,2015-03-29,S1F0JGJV,0,103652664,0,0,0,8,235252,0,0,88
6374,2015-03-29,S1F0L0DW,0,228936840,0,0,0,7,309454,0,0,88
6375,2015-03-29,S1F0LCVC,0,47984640,72,0,0,8,218971,0,0,88
6376,2015-03-29,S1F0LD15,0,220569952,0,0,0,6,310903,0,0,88
6377,2015-03-29,S1F0QF3R,0,20681152,0,0,24,12,223302,0,1,88
6378,2015-03-29,S1F0RSZP,0,4937672,0,0,0,13,272549,0,0,88
6379,2015-03-29,S1F0S4EG,0,141096920,0,0,0,6,264257,0,0,88
6380,2015-03-29,S1F0S57T,0,232650648,0,0,0,8,264335,0,0,18
6381,2015-03-29,S1F0S65X,0,174019576,0,0,0,8,271591,0,0,88
6382,2015-03-29,S1F0T2LA,0,240466200,424,0,1,10,275357,0,0,88
6383,2015-03-29,S1F13589,0,103965232,0,0,0,16,329583,0,0,88
6384,2015-03-29,S1F135TN,0,21205176,0,0,0,14,326627,0,0,88
6385,2015-03-29,S1F136J0,0,213292416,0,0,25,16,335299,0,0,88
6386,2015-03-29,S1F13H80,0,192241648,424,0,0,9,222239,0,3,88
6387,2015-03-29,W1F03D4L,0,110900240,1104,0,0,17,338968,0,5,75
6388,2015-03-29,W1F0FKWW,0,83932528,0,1,0,14,204547,0,0,46
6389,2015-03-29,W1F0GCAZ,0,209108168,0,0,0,10,239349,0,0,88
6390,2015-03-29,W1F0KCP2,0,39382152,0,0,0,6,310062,0,0,88
6391,2015-03-29,W1F0M35B,0,49457968,0,0,1,7,265722,0,0,88
6392,2015-03-29,W1F0M4BZ,0,98904232,0,0,0,8,322057,0,7,88
6393,2015-03-29,W1F0PAXH,0,62787240,0,0,0,14,321545,0,0,88
6394,2015-03-29,W1F0T0B1,0,108592264,0,0,0,8,241053,0,0,88
6395,2015-03-29,W1F0WBTM,0,38967360,0,2,0,12,264458,0,41,88
6396,2015-03-29,W1F0Z3KR,0,61506064,0,0,1,8,130380,0,0,18
6397,2015-03-29,W1F11ZG9,0,35009264,0,9,214,3,340725,0,1,88
6398,2015-03-29,W1F14XGD,0,92410816,960,0,0,12,224215,0,0,88
6399,2015-03-29,W1F1BFP5,0,183467264,40,0,12,8,139876,0,0,88
6400,2015-03-29,W1F1BS0H,0,40512728,0,0,0,14,284406,0,0,88
6401,2015-03-29,W1F1BZTM,0,193454744,0,0,0,13,44,0,5,88
6402,2015-03-29,W1F1C9WG,0,43429536,0,0,0,13,44,0,0,88
6403,2015-03-29,W1F1CB5E,0,179560464,88,0,0,9,29,0,0,88
6404,2015-03-29,W1F1CDDP,0,7302064,984,0,2,8,190301,24,0,88
6405,2015-03-29,W1F1CJ1K,0,68359152,0,0,0,9,221389,0,0,88
6406,2015-03-29,W1F1DQN8,0,128040576,0,0,0,10,31,0,0,88
6407,2015-03-29,Z1F0K451,0,143876880,0,0,0,7,297013,0,0,88
6408,2015-03-29,Z1F0LSNZ,0,125315032,0,318,0,6,310496,0,18,88
6409,2015-03-29,Z1F0MRPJ,0,14844968,0,0,0,9,240031,0,8,88
6410,2015-03-29,Z1F0P16F,0,128017128,1096,0,0,7,292359,0,2,88
6411,2015-03-29,Z1F148T1,0,116275544,0,0,0,8,198466,0,0,88
6412,2015-03-29,Z1F14BGY,0,108930048,0,0,0,8,203334,0,0,88
6413,2015-03-29,Z1F1653X,0,234755224,0,0,95,8,191014,16,0,88
6414,2015-03-29,Z1F1901P,0,91389688,0,0,0,8,239377,0,0,88
6415,2015-03-29,Z1F1RJFA,0,118985384,8688,1,0,4,335445,0,0,88
6416,2015-03-30,S1F03YZM,0,232717416,0,0,0,8,241332,0,0,89
6417,2015-03-30,S1F09DZQ,0,218915328,296,0,3,7,408062,0,2,89
6418,2015-03-30,S1F0F4EB,0,209888576,0,0,0,10,241197,0,3,89
6419,2015-03-30,S1F0GKFX,0,93499544,0,0,0,65,243053,0,0,89
6420,2015-03-30,S1F0GKL6,0,99055176,0,0,0,90,241381,0,0,89
6421,2015-03-30,S1F0GPFZ,0,102647168,0,0,0,9,236995,0,0,89
6422,2015-03-30,S1F0GSD9,0,69871992,0,0,0,12,238833,0,0,89
6423,2015-03-30,S1F0GSHB,0,202710608,0,0,0,91,244138,0,0,89
6424,2015-03-30,S1F0J5JH,0,13782576,0,0,0,8,241333,0,0,89
6425,2015-03-30,S1F0JD7P,0,154085544,0,0,0,58,244385,0,0,89
6426,2015-03-30,S1F0JGJV,0,118934472,0,0,0,8,236608,0,0,89
6427,2015-03-30,S1F0L0DW,0,191013304,0,0,0,7,309454,0,0,89
6428,2015-03-30,S1F0LCVC,0,44731408,72,0,0,8,218971,0,0,89
6429,2015-03-30,S1F0LD15,0,218582048,0,0,0,6,310903,0,0,89
6430,2015-03-30,S1F0QF3R,0,58464472,0,0,24,12,223302,0,1,89
6431,2015-03-30,S1F0RSZP,0,135878568,0,0,0,13,272549,0,0,89
6432,2015-03-30,S1F0S4EG,0,68313216,0,0,0,6,264257,0,0,89
6433,2015-03-30,S1F0S57T,0,11246976,0,0,0,8,265625,0,0,19
6434,2015-03-30,S1F0S65X,0,50970784,0,0,0,8,271591,0,0,89
6435,2015-03-30,S1F0T2LA,0,151902104,424,0,1,10,275357,0,0,89
6436,2015-03-30,S1F13589,0,162841288,0,0,0,16,329583,0,0,89
6437,2015-03-30,S1F135TN,0,197712616,0,0,0,14,326627,0,0,89
6438,2015-03-30,S1F136J0,0,22626048,0,0,25,16,335299,0,0,89
6439,2015-03-30,S1F13H80,0,220227736,432,0,0,9,222239,0,3,89
6440,2015-03-30,W1F03D4L,0,1983664,1104,0,0,17,338968,0,5,76
6441,2015-03-30,W1F0FKWW,0,127269808,0,1,0,14,204547,0,0,47
6442,2015-03-30,W1F0GCAZ,0,232432592,0,0,0,10,240725,0,0,89
6443,2015-03-30,W1F0KCP2,0,159023784,0,0,0,6,310062,0,0,89
6444,2015-03-30,W1F0M35B,0,15238080,0,0,1,7,265722,0,0,89
6445,2015-03-30,W1F0M4BZ,0,86570024,0,0,0,8,322057,0,7,89
6446,2015-03-30,W1F0PAXH,0,44039256,0,0,0,14,321545,0,0,89
6447,2015-03-30,W1F0T0B1,0,130737616,0,0,0,8,242402,0,0,89
6448,2015-03-30,W1F0WBTM,0,212195880,0,2,0,12,264458,0,41,89
6449,2015-03-30,W1F0Z3KR,0,83691080,0,0,1,8,130991,0,0,19
6450,2015-03-30,W1F11ZG9,0,86588280,0,9,214,3,340725,0,1,89
6451,2015-03-30,W1F14XGD,0,152728240,960,0,0,12,224215,0,0,89
6452,2015-03-30,W1F1BFP5,0,69252720,40,0,12,8,139876,0,0,89
6453,2015-03-30,W1F1BS0H,0,231581416,0,0,0,14,284406,0,0,89
6454,2015-03-30,W1F1BZTM,0,195925832,0,0,0,13,44,0,5,89
6455,2015-03-30,W1F1C9WG,0,223738688,0,0,0,13,44,0,0,89
6456,2015-03-30,W1F1CB5E,0,19562440,88,0,0,9,29,0,0,89
6457,2015-03-30,W1F1CDDP,0,138174896,1032,0,2,8,190301,24,0,89
6458,2015-03-30,W1F1CJ1K,0,56387888,0,0,0,9,221389,0,0,89
6459,2015-03-30,W1F1DQN8,0,62132616,0,0,0,10,31,0,0,89
6460,2015-03-30,Z1F0K451,0,167650216,0,0,0,7,297013,0,0,89
6461,2015-03-30,Z1F0LSNZ,0,117967832,0,318,0,6,310496,0,18,89
6462,2015-03-30,Z1F0MRPJ,0,37424504,0,0,0,9,241365,0,8,89
6463,2015-03-30,Z1F0P16F,0,122654840,1096,0,0,7,292359,0,2,89
6464,2015-03-30,Z1F148T1,0,183983704,0,0,0,8,198466,0,0,89
6465,2015-03-30,Z1F14BGY,0,173630816,0,0,0,8,203334,0,0,89
6466,2015-03-30,Z1F1653X,0,35753048,0,0,95,8,191014,16,0,89
6467,2015-03-30,Z1F1901P,0,167240880,0,0,0,8,239377,0,0,89
6468,2015-03-30,Z1F1RJFA,0,120779544,8760,1,0,4,335445,0,0,89
6469,2015-03-31,S1F03YZM,0,8470992,0,0,0,8,242741,0,0,90
6470,2015-03-31,S1F09DZQ,0,164613552,296,0,3,7,408062,0,2,90
6471,2015-03-31,S1F0F4EB,0,231417264,0,0,0,10,242532,0,3,90
6472,2015-03-31,S1F0GKFX,0,166395992,0,0,0,65,243053,0,0,90
6473,2015-03-31,S1F0GKL6,0,160809752,0,0,0,90,241381,0,0,90
6474,2015-03-31,S1F0GPFZ,0,122071456,0,0,0,9,238347,0,0,90
6475,2015-03-31,S1F0GSD9,0,99217144,0,0,0,12,240133,0,0,90
6476,2015-03-31,S1F0GSHB,0,15903472,0,0,0,91,244138,0,0,90
6477,2015-03-31,S1F0J5JH,0,36078104,0,0,0,8,242697,0,0,90
6478,2015-03-31,S1F0JD7P,0,201359848,0,0,0,58,244385,0,0,90
6479,2015-03-31,S1F0JGJV,0,151469976,0,0,0,8,237920,0,0,90
6480,2015-03-31,S1F0L0DW,0,146222288,0,0,0,7,309454,0,0,90
6481,2015-03-31,S1F0LCVC,0,221970376,144,0,0,8,218971,0,0,90
6482,2015-03-31,S1F0LD15,0,141794560,0,0,0,6,310903,0,0,90
6483,2015-03-31,S1F0QF3R,0,142876088,0,0,24,12,223302,0,1,90
6484,2015-03-31,S1F0RSZP,0,203609320,0,0,0,13,272549,0,0,90
6485,2015-03-31,S1F0S4EG,0,167884808,0,0,0,6,264257,0,0,90
6486,2015-03-31,S1F0S57T,0,38921448,0,0,0,8,266859,0,0,20
6487,2015-03-31,S1F0S65X,0,182809008,0,0,0,8,271591,0,0,90
6488,2015-03-31,S1F0T2LA,0,195658704,424,0,1,10,275357,0,0,90
6489,2015-03-31,S1F13589,0,194562904,0,0,0,16,329583,0,0,90
6490,2015-03-31,S1F135TN,0,96828824,0,0,0,14,326627,0,0,90
6491,2015-03-31,S1F136J0,0,83388688,0,0,25,16,335299,0,0,90
6492,2015-03-31,S1F13H80,0,84000704,432,0,0,9,222239,0,3,90
6493,2015-03-31,W1F03D4L,0,231086024,1104,0,0,17,338968,0,5,77
6494,2015-03-31,W1F0FKWW,0,174212744,0,1,0,14,204547,0,0,48
6495,2015-03-31,W1F0GCAZ,0,7395056,0,0,0,10,242078,0,0,90
6496,2015-03-31,W1F0KCP2,0,213254352,0,0,0,6,310062,0,0,90
6497,2015-03-31,W1F0M35B,0,223278544,0,0,1,7,265722,0,0,90
6498,2015-03-31,W1F0M4BZ,0,64430752,0,0,0,8,322057,0,7,90
6499,2015-03-31,W1F0PAXH,0,180326088,0,0,0,14,321545,0,0,90
6500,2015-03-31,W1F0T0B1,0,152925832,0,0,0,8,243800,0,0,90
6501,2015-03-31,W1F0WBTM,0,60347456,0,2,0,12,264458,0,41,90
6502,2015-03-31,W1F0Z3KR,0,105994800,0,0,1,8,131638,0,0,20
6503,2015-03-31,W1F11ZG9,0,90687776,0,9,214,3,340725,0,1,90
6504,2015-03-31,W1F14XGD,0,55274568,960,0,0,12,224215,0,0,90
6505,2015-03-31,W1F1BFP5,0,6920560,40,0,12,8,139876,0,0,90
6506,2015-03-31,W1F1BS0H,0,152262320,0,0,0,14,284406,0,0,90
6507,2015-03-31,W1F1BZTM,0,26741936,0,0,0,13,44,0,5,90
6508,2015-03-31,W1F1C9WG,0,79254272,0,0,0,13,44,0,0,90
6509,2015-03-31,W1F1CB5E,0,85614672,88,0,0,9,29,0,0,90
6510,2015-03-31,W1F1CDDP,0,125064816,1048,0,2,8,190301,24,0,90
6511,2015-03-31,W1F1CJ1K,0,179262512,0,0,0,9,221389,0,0,90
6512,2015-03-31,W1F1DQN8,0,89732400,0,0,0,10,31,0,0,90
6513,2015-03-31,Z1F0K451,0,110514440,0,0,0,7,297013,0,0,90
6514,2015-03-31,Z1F0LSNZ,0,37579168,0,318,0,6,310496,0,18,90
6515,2015-03-31,Z1F0MRPJ,0,56849744,0,0,0,9,242724,0,8,90
